id,Geographic Area Name,Total population,Median age (years),Sex ratio (males per 100 females),Age dependency ratio,Occupied housing units,Owner-occupied housing units,Renter-occupied housing units,Households below poverty level (12 months),Median household income (2018 inflation adjusted),Households receiving food stamps (12 months),Families,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Some other race alone,Hispanic or Latino,white_pop_%,black_pop_%,native_american_pop_%,asian_pop_%,other_race_%,hispanic_pop_%,%_owner_housing,%_rental_housing
1400000US36055009200,"Census Tract 92, Monroe County, New York",1146,32.7,84.8,74.4,465,66,399,273,15994.0,229,301,410,554,33,8,89,573,0.35776614310645727,0.48342059336823734,0.028795811518324606,0.006980802792321117,0.07766143106457242,0.5,0.14193548387096774,0.8580645161290322
1400000US36055009301,"Census Tract 93.01, Monroe County, New York",2400,26.8,58.0,72.4,955,141,814,450,20118.0,386,470,979,1071,131,23,132,917,0.40791666666666665,0.44625,0.05458333333333333,0.009583333333333333,0.055,0.38208333333333333,0.14764397905759163,0.8523560209424084
1400000US36055009302,"Census Tract 93.02, Monroe County, New York",1597,29.6,143.1,14.2,1034,90,944,244,29234.0,130,134,1076,309,6,94,25,163,0.6737633061991234,0.19348778960551033,0.003757044458359424,0.058860363180964305,0.015654351909830933,0.10206637445209768,0.08704061895551257,0.9129593810444874
1400000US36055009400,"Census Tract 94, Monroe County, New York",4875,32.9,188.1,20.4,2376,118,2258,897,23456.0,587,340,2886,1501,22,183,134,652,0.592,0.3078974358974359,0.0045128205128205125,0.03753846153846154,0.027487179487179488,0.13374358974358974,0.049663299663299666,0.9503367003367004
1400000US36055009500,"Census Tract 95, Monroe County, New York",3232,32.4,96.1,46.0,1506,350,1156,410,34444.0,297,525,1460,1532,0,66,84,326,0.45173267326732675,0.474009900990099,0.0,0.02042079207920792,0.02599009900990099,0.10086633663366337,0.23240371845949534,0.7675962815405046
1400000US36055009601,"Census Tract 96.01, Monroe County, New York",1371,33.2,113.9,56.5,650,117,533,269,18500.0,240,277,408,934,0,10,4,189,0.2975929978118162,0.6812545587162655,0.0,0.007293946024799417,0.0029175784099197666,0.13785557986870897,0.18,0.82
1400000US36055009602,"Census Tract 96.02, Monroe County, New York",2009,26.4,112.4,79.1,648,210,438,345,19511.0,293,460,365,1326,47,0,191,335,0.18168242906918866,0.6600298656047785,0.0233947237431558,0.0,0.09507217521154804,0.16674962667994028,0.32407407407407407,0.6759259259259259
1400000US36055009603,"Census Tract 96.03, Monroe County, New York",2317,31.7,104.7,79.6,838,252,586,389,20538.0,322,549,922,961,119,42,89,684,0.3979283556322831,0.41476046611998274,0.0513595166163142,0.01812688821752266,0.038411739318083726,0.29520932239965475,0.30071599045346065,0.6992840095465394
1400000US36055009604,"Census Tract 96.04, Monroe County, New York",803,30.2,81.3,56.8,284,122,162,71,27955.0,71,227,348,374,25,0,16,344,0.43337484433374845,0.4657534246575342,0.031133250311332503,0.0,0.019925280199252802,0.42839352428393523,0.4295774647887324,0.5704225352112676
1400000US36055010100,"Census Tract 101, Monroe County, New York",3771,48.5,87.2,67.5,1726,1486,240,129,52100.0,32,958,3592,87,0,37,0,292,0.9525324847520552,0.023070803500397773,0.0,0.0098117210289048,0.0,0.07743304163351895,0.8609501738122828,0.13904982618771727
1400000US36055010200,"Census Tract 102, Monroe County, New York",3820,44.7,94.5,92.0,1511,1474,37,66,85528.0,6,1083,3692,0,0,75,0,31,0.9664921465968587,0.0,0.0,0.01963350785340314,0.0,0.008115183246073299,0.9755129053606882,0.024487094639311716
1400000US36055010300,"Census Tract 103, Monroe County, New York",3781,40.1,110.4,62.2,1546,1496,50,19,77500.0,0,1100,3390,93,20,10,8,85,0.8965882041787887,0.024596667548267653,0.005289605924358635,0.0026448029621793175,0.0021158423697434543,0.0224808251785242,0.9676584734799483,0.03234152652005175
1400000US36055010400,"Census Tract 104, Monroe County, New York",4548,46.3,97.7,67.1,2117,1362,755,278,54492.0,184,1130,3846,533,28,47,13,554,0.8456464379947229,0.1171943711521548,0.006156552330694811,0.010334212840809147,0.0028583992963940193,0.1218117854001759,0.6433632498819084,0.35663675011809165
1400000US36055010500,"Census Tract 105, Monroe County, New York",4608,46.4,91.8,80.4,1782,1717,65,73,81221.0,8,1342,4447,26,0,93,0,44,0.9650607638888888,0.005642361111111111,0.0,0.020182291666666668,0.0,0.009548611111111112,0.9635241301907969,0.03647586980920314
1400000US36055010601,"Census Tract 106.01, Monroe County, New York",2713,40.9,83.9,52.5,1224,894,330,255,51136.0,137,697,2201,291,0,0,170,532,0.8112790269074824,0.10726133431625506,0.0,0.0,0.06266126059712496,0.196092886103944,0.7303921568627451,0.2696078431372549
1400000US36055010602,"Census Tract 106.02, Monroe County, New York",3973,46.8,81.3,71.6,1686,1247,439,120,64067.0,24,981,3351,258,0,72,73,275,0.8434432418827083,0.06493833375283162,0.0,0.018122325698464635,0.018374024666498866,0.06921721620941354,0.7396204033214709,0.26037959667852906
1400000US36055010700,"Census Tract 107, Monroe County, New York",3407,45.3,113.5,56.7,1542,1224,318,145,58971.0,39,931,3192,62,0,31,96,431,0.9368946287056061,0.018197828001174053,0.0,0.009098914000587027,0.02817728206633402,0.12650425594364545,0.7937743190661478,0.20622568093385213
1400000US36055010800,"Census Tract 108, Monroe County, New York",2918,47.8,100.0,56.7,1357,1280,77,12,68618.0,12,769,2632,74,28,37,110,192,0.9019876627827279,0.025359835503769704,0.009595613433858808,0.012679917751884852,0.03769705277587389,0.06579849211788896,0.9432571849668386,0.056742815033161385
1400000US36055010901,"Census Tract 109.01, Monroe County, New York",4768,47.4,55.7,108.4,1925,802,1123,271,44119.0,165,1068,2930,1455,16,26,250,881,0.614513422818792,0.30515939597315433,0.003355704697986577,0.005453020134228188,0.05243288590604027,0.1847734899328859,0.4166233766233766,0.5833766233766233
1400000US36055010902,"Census Tract 109.02, Monroe County, New York",3142,47.3,84.7,71.9,1669,916,753,301,38996.0,203,765,2443,325,0,19,267,450,0.7775302355187779,0.1034373010821133,0.0,0.0060471037555697,0.08497772119669,0.14322087842138764,0.548831635710006,0.451168364289994
1400000US36055011000,"Census Tract 110, Monroe County, New York",4702,48.1,95.8,59.9,2160,1648,512,160,68953.0,82,1356,3857,707,0,26,12,293,0.820289238621863,0.15036154827732878,0.0,0.00552956188855806,0.002552105487026797,0.0623139089749043,0.762962962962963,0.23703703703703705
1400000US36055011100,"Census Tract 111, Monroe County, New York",4430,37.2,100.5,39.3,1904,1635,269,95,64792.0,42,1126,3557,661,0,26,27,176,0.8029345372460497,0.1492099322799097,0.0,0.005869074492099322,0.006094808126410835,0.03972911963882619,0.8587184873949579,0.14128151260504201
1400000US36055011201,"Census Tract 112.01, Monroe County, New York",3566,52.3,97.1,64.3,1534,1416,118,79,88657.0,20,1019,3400,36,0,42,10,56,0.9534492428491307,0.010095344924284913,0.0,0.011777902411665733,0.0028042624789680315,0.015703869882220976,0.9230769230769231,0.07692307692307693
1400000US36055011203,"Census Tract 112.03, Monroe County, New York",1998,48.4,102.8,69.9,910,851,59,33,71364.0,6,601,1881,28,7,22,0,21,0.9414414414414415,0.014014014014014014,0.0035035035035035035,0.011011011011011011,0.0,0.010510510510510511,0.9351648351648352,0.06483516483516484
1400000US36055011205,"Census Tract 112.05, Monroe County, New York",5543,43.7,102.2,63.8,1956,1881,75,25,103952.0,0,1652,5124,273,0,78,19,139,0.9244091647122497,0.04925130795598052,0.0,0.01407180227313729,0.0034277467075590836,0.025076673281616453,0.9616564417177914,0.03834355828220859
1400000US36055011207,"Census Tract 112.07, Monroe County, New York",5195,40.6,103.2,58.7,2077,1485,592,147,75029.0,34,1447,4923,26,0,56,32,157,0.9476419634263715,0.0050048123195380175,0.0,0.010779595765158807,0.006159769008662175,0.030221366698748798,0.7149735194992778,0.2850264805007222
1400000US36055011208,"Census Tract 112.08, Monroe County, New York",5114,47.1,69.7,77.2,2713,1354,1359,181,51099.0,78,1170,4589,69,15,226,21,246,0.8973406335549472,0.01349237387563551,0.002933124755572937,0.04419241298396558,0.004106374657802112,0.04810324599139617,0.4990785108735717,0.5009214891264283
1400000US36055011301,"Census Tract 113.01, Monroe County, New York",7811,44.1,82.1,62.1,2773,2748,25,68,107464.0,0,2309,7263,201,0,98,58,159,0.929842529765715,0.025732940724619128,0.0,0.012546408910510818,0.0074254256817308925,0.020355908334400204,0.9909844933285251,0.009015506671474938
1400000US36055011302,"Census Tract 113.02, Monroe County, New York",5922,46.7,95.1,80.9,2245,2084,161,58,94331.0,0,1725,5657,25,14,210,1,26,0.9552516041877744,0.0042215467747382645,0.002364066193853428,0.03546099290780142,0.00016886187098953058,0.004390408645727794,0.9282850779510022,0.07171492204899778
1400000US36055011400,"Census Tract 114, Monroe County, New York",9098,40.6,84.5,69.0,3765,2043,1722,301,57382.0,213,2300,7526,347,0,686,144,340,0.8272147724774676,0.03814025060452847,0.0,0.07540118707408222,0.015827654429544955,0.03737085073642559,0.5426294820717131,0.45737051792828687
1400000US36055011501,"Census Tract 115.01, Monroe County, New York",7574,45.2,82.1,79.3,3071,2223,848,161,88375.0,0,2015,6858,366,0,273,10,270,0.9054660681278056,0.04832321098494851,0.0,0.036044362292051754,0.0013203063110641669,0.03564827039873251,0.723868446760013,0.27613155323998695
1400000US36055011503,"Census Tract 115.03, Monroe County, New York",5907,49.5,94.6,77.0,2082,2047,35,68,98659.0,0,1682,5616,105,0,92,90,145,0.9507364144235653,0.017775520568816656,0.0,0.015574741831725072,0.015236160487557136,0.024547147452175386,0.9831892411143132,0.01681075888568684
1400000US36055011504,"Census Tract 115.04, Monroe County, New York",6698,41.3,96.6,78.3,2454,2442,12,45,106471.0,0,1960,6091,39,11,289,33,313,0.9093759331143625,0.0058226336219767095,0.0016422812779934308,0.04314720812182741,0.004926843833980293,0.04673036727381308,0.9951100244498777,0.004889975550122249
1400000US36055011505,"Census Tract 115.05, Monroe County, New York",5814,44.8,81.7,65.1,2286,1820,466,73,88667.0,0,1733,5100,14,23,553,54,74,0.8771929824561403,0.002407980736154111,0.003955968352253182,0.09511523907808737,0.009287925696594427,0.012727898176814585,0.7961504811898513,0.20384951881014873
1400000US36055011601,"Census Tract 116.01, Monroe County, New York",5852,50.1,80.7,91.4,2592,1930,662,181,61667.0,27,1617,5290,420,0,76,6,352,0.9039644565960355,0.07177033492822966,0.0,0.012987012987012988,0.0010252904989747095,0.06015037593984962,0.7445987654320988,0.25540123456790126
1400000US36055011603,"Census Tract 116.03, Monroe County, New York",1067,50.0,101.3,52.4,624,462,162,56,33611.0,19,225,1015,0,12,22,6,35,0.9512652296157451,0.0,0.011246485473289597,0.020618556701030927,0.005623242736644799,0.03280224929709466,0.7403846153846154,0.25961538461538464
1400000US36055011604,"Census Tract 116.04, Monroe County, New York",2340,54.8,76.3,92.6,1204,1023,181,22,63606.0,0,599,2227,25,0,32,1,13,0.9517094017094017,0.010683760683760684,0.0,0.013675213675213675,0.00042735042735042735,0.005555555555555556,0.8496677740863787,0.15033222591362128
1400000US36055011605,"Census Tract 116.05, Monroe County, New York",1928,48.2,85.2,74.0,861,620,241,37,68250.0,11,527,1757,46,6,41,0,167,0.9113070539419087,0.023858921161825725,0.0031120331950207467,0.021265560165975105,0.0,0.08661825726141079,0.7200929152148664,0.27990708478513354
1400000US36055011703,"Census Tract 117.03, Monroe County, New York",8608,43.8,94.4,63.3,3332,2764,568,145,100192.0,26,2407,7775,121,0,307,47,513,0.9032295539033457,0.014056691449814127,0.0,0.03566449814126394,0.00546003717472119,0.0595957249070632,0.82953181272509,0.17046818727490998
1400000US36055011705,"Census Tract 117.05, Monroe County, New York",5066,47.3,85.3,97.0,2416,1896,520,137,62447.0,17,1444,4920,59,0,85,1,271,0.9711804184761152,0.011646269245953415,0.0,0.016778523489932886,0.00019739439399921041,0.05349388077378602,0.7847682119205298,0.2152317880794702
1400000US36055011706,"Census Tract 117.06, Monroe County, New York",4693,42.8,93.0,74.9,1867,1373,494,74,90230.0,0,1264,4396,25,7,192,10,133,0.936714255273812,0.005327082889409759,0.0014915832090347326,0.04091199659066695,0.002130833155763904,0.02834008097165992,0.7354043920728441,0.26459560792715586
1400000US36055011707,"Census Tract 117.07, Monroe County, New York",6942,41.9,94.4,74.0,2444,2136,308,192,99430.0,10,2069,6385,82,0,309,31,288,0.9197637568424085,0.01181215787957361,0.0,0.044511668107173726,0.0044655718813022185,0.04148660328435609,0.8739770867430442,0.1260229132569558
1400000US36055011708,"Census Tract 117.08, Monroe County, New York",3680,51.2,95.0,77.3,1385,1271,114,68,150398.0,8,1180,3440,35,0,140,15,27,0.9347826086956522,0.009510869565217392,0.0,0.03804347826086957,0.004076086956521739,0.007336956521739131,0.9176895306859206,0.08231046931407943
1400000US36055011800,"Census Tract 118, Monroe County, New York",5380,47.7,97.4,61.6,2498,1821,677,175,71689.0,47,1560,5186,3,22,94,0,86,0.9639405204460967,0.0005576208178438662,0.004089219330855019,0.017472118959107805,0.0,0.015985130111524165,0.7289831865492394,0.2710168134507606
1400000US36055011901,"Census Tract 119.01, Monroe County, New York",6354,47.1,84.7,86.3,2544,1771,773,462,55192.0,325,1734,5619,387,0,197,44,249,0.884324834749764,0.060906515580736544,0.0,0.03100409191060749,0.006924771797293044,0.03918791312559018,0.6961477987421384,0.3038522012578616
1400000US36055011902,"Census Tract 119.02, Monroe County, New York",5850,49.9,101.8,80.9,2570,2234,336,46,75250.0,15,1870,5444,100,19,174,76,237,0.9305982905982906,0.017094017094017096,0.003247863247863248,0.029743589743589743,0.012991452991452991,0.04051282051282051,0.8692607003891051,0.13073929961089495
1400000US36055012000,"Census Tract 120, Monroe County, New York",2685,33.7,87.9,62.5,1198,670,528,138,44107.0,44,557,2294,173,35,21,50,175,0.8543761638733706,0.06443202979515829,0.01303538175046555,0.00782122905027933,0.0186219739292365,0.06517690875232775,0.5592654424040067,0.44073455759599334
1400000US36055012100,"Census Tract 121, Monroe County, New York",3918,34.5,106.6,54.6,1636,1087,549,124,49643.0,44,844,3415,289,0,17,42,171,0.8716181725370087,0.0737621235324145,0.0,0.004338948443083206,0.010719754977029096,0.043644716692189896,0.6644254278728606,0.33557457212713937
1400000US36055012201,"Census Tract 122.01, Monroe County, New York",5949,21.7,79.9,39.0,1447,1034,413,86,92171.0,18,922,5332,138,12,245,36,259,0.8962850899310808,0.02319717599596571,0.002017145738779627,0.04118339216675072,0.006051437216338881,0.04353672886199361,0.7145818935729095,0.28541810642709053
1400000US36055012202,"Census Tract 122.02, Monroe County, New York",3528,55.9,90.9,104.8,1533,1258,275,31,84321.0,0,1001,3413,55,0,44,11,123,0.9674036281179138,0.015589569160997732,0.0,0.012471655328798186,0.0031179138321995466,0.03486394557823129,0.8206131767775603,0.17938682322243965
1400000US36055012301,"Census Tract 123.01, Monroe County, New York",5919,43.3,90.3,77.1,2306,1812,494,85,102340.0,0,1663,5195,73,0,542,8,94,0.8776820408852847,0.012333164385875993,0.0,0.09156952187869573,0.0013515796587261362,0.0158810609900321,0.7857762359063313,0.2142237640936687
1400000US36055012304,"Census Tract 123.04, Monroe County, New York",4267,45.3,93.9,84.0,1544,1468,76,69,118393.0,7,1309,3876,15,0,268,38,103,0.9083665338645418,0.003515350363252871,0.0,0.06280759315678462,0.00890555425357394,0.024138739161003047,0.9507772020725389,0.04922279792746114
1400000US36055012305,"Census Tract 123.05, Monroe County, New York",4163,44.7,90.2,75.0,1425,1403,22,24,152525.0,13,1252,3729,26,0,387,0,46,0.8957482584674513,0.006245496036512131,0.0,0.09296180638962287,0.0,0.011049723756906077,0.984561403508772,0.015438596491228071
1400000US36055012306,"Census Tract 123.06, Monroe County, New York",5523,45.2,98.0,88.0,1975,1831,144,11,161203.0,0,1602,4213,2,0,1001,30,78,0.7628100669925765,0.0003621220351258374,0.0,0.18124207858048164,0.005431830526887561,0.014122759369907659,0.9270886075949367,0.0729113924050633
1400000US36055012401,"Census Tract 124.01, Monroe County, New York",3126,41.8,106.7,69.3,1337,819,518,132,68295.0,17,833,2950,47,0,19,0,12,0.9436980166346769,0.015035188739603326,0.0,0.006078055022392835,0.0,0.003838771593090211,0.612565445026178,0.387434554973822
1400000US36055012402,"Census Tract 124.02, Monroe County, New York",6071,47.1,98.7,67.6,2166,1966,200,118,121703.0,0,1792,5814,20,12,162,0,94,0.957667600065887,0.003294350189425136,0.0019766101136550816,0.0266842365343436,0.0,0.01548344589029814,0.9076638965835642,0.09233610341643583
1400000US36055012500,"Census Tract 125, Monroe County, New York",4391,48.9,93.5,65.9,2000,1521,479,111,83929.0,37,1135,4164,56,22,71,0,133,0.9483033477567753,0.01275335914370303,0.00501024823502619,0.01616943748576634,0.0,0.030289227966294692,0.7605,0.2395
1400000US36055012600,"Census Tract 126, Monroe County, New York",4865,46.2,77.9,70.8,2166,1343,823,119,90917.0,0,1237,4393,86,41,246,1,336,0.9029804727646454,0.017677286742034944,0.008427543679342241,0.05056526207605344,0.00020554984583761563,0.06906474820143885,0.6200369344413665,0.3799630655586334
1400000US36055012700,"Census Tract 127, Monroe County, New York",3686,40.3,108.2,78.9,1408,1244,164,42,100238.0,8,1005,3295,44,0,143,101,315,0.8939229517091698,0.011937059142702116,0.0,0.03879544221378188,0.02740097666847531,0.08545849158979923,0.8835227272727273,0.11647727272727272
1400000US36055012800,"Census Tract 128, Monroe County, New York",4347,34.7,84.4,49.7,2122,954,1168,245,69286.0,18,920,3811,205,0,269,0,149,0.8766965723487463,0.04715896020243846,0.0,0.06188175753393145,0.0,0.0342765125373821,0.44957587181903863,0.5504241281809613
1400000US36055012900,"Census Tract 129, Monroe County, New York",5114,46.7,83.6,81.0,2339,1533,806,108,83177.0,0,1191,4095,166,0,705,41,140,0.8007430582714118,0.03245991396167384,0.0,0.13785686351192805,0.008017207665232694,0.02737583105201408,0.6554082941427961,0.34459170585720394
1400000US36055013001,"Census Tract 130.01, Monroe County, New York",7665,29.8,88.7,40.2,2558,619,1939,551,53624.0,115,1141,4397,1207,83,1659,80,366,0.5736464448793216,0.15746901500326158,0.010828440965427268,0.21643835616438356,0.010437051532941943,0.047749510763209393,0.2419859265050821,0.7580140734949179
1400000US36055013002,"Census Tract 130.02, Monroe County, New York",6379,40.2,78.2,63.6,2848,1666,1182,314,69800.0,56,1537,5032,523,0,605,36,297,0.7888383759209907,0.08198777237811569,0.0,0.09484245179495218,0.005643517792757485,0.046559021790249254,0.5849719101123596,0.41502808988764045
1400000US36055013101,"Census Tract 131.01, Monroe County, New York",6513,47.1,87.8,65.4,2742,2421,321,52,65994.0,38,1730,5430,517,0,360,0,75,0.8337171810225702,0.07937970213419315,0.0,0.055274067250115154,0.0,0.011515430677107323,0.8829321663019694,0.11706783369803063
1400000US36055013103,"Census Tract 131.03, Monroe County, New York",6345,19.9,159.5,8.0,823,413,410,254,65284.0,13,324,4882,388,5,763,211,488,0.769424743892829,0.061150512214342,0.0007880220646178094,0.12025216706067769,0.03325453112687155,0.07691095350669819,0.5018226002430134,0.49817739975698666
1400000US36055013104,"Census Tract 131.04, Monroe County, New York",4883,32.2,89.6,41.3,2050,946,1104,587,32500.0,177,880,3209,941,58,557,38,218,0.6571779643661684,0.19270939995904157,0.01187794388695474,0.11406921974196191,0.007782101167315175,0.044644685644071265,0.46146341463414636,0.5385365853658537
1400000US36055013203,"Census Tract 132.03, Monroe County, New York",5605,43.6,113.4,79.5,2133,1712,421,448,61531.0,229,1483,4664,517,0,242,154,222,0.832114183764496,0.09223907225691347,0.0,0.043175735950044605,0.027475468331846567,0.03960749330954505,0.802625410220347,0.19737458977965308
1400000US36055013204,"Census Tract 132.04, Monroe County, New York",8416,42.1,104.6,62.0,3290,2181,1109,232,77115.0,95,2219,6912,580,26,517,137,252,0.8212927756653993,0.06891634980988594,0.0030893536121673003,0.06143060836501901,0.01627851711026616,0.02994296577946768,0.6629179331306991,0.3370820668693009
1400000US36055013205,"Census Tract 132.05, Monroe County, New York",4519,35.9,98.8,46.3,1687,1181,506,226,61846.0,57,1089,3211,347,24,658,88,144,0.7105554326178358,0.07678689975658332,0.005310909493250719,0.14560743527329056,0.01947333480858597,0.03186545695950432,0.7000592768227623,0.2999407231772377
1400000US36055013206,"Census Tract 132.06, Monroe County, New York",7046,35.9,97.4,61.3,2682,1834,848,190,80606.0,60,1821,5133,641,0,807,59,345,0.7284984388305421,0.09097360204371274,0.0,0.11453306840760716,0.008373545273914278,0.048963951177973315,0.6838180462341537,0.3161819537658464
1400000US36055013300,"Census Tract 133, Monroe County, New York",3474,49.2,109.4,71.4,1328,1221,107,32,88276.0,0,1041,3315,110,0,37,0,117,0.9542314335060449,0.03166378814047208,0.0,0.010650546919976972,0.0,0.03367875647668394,0.9194277108433735,0.08057228915662651
1400000US36055013401,"Census Tract 134.01, Monroe County, New York",4232,35.4,94.1,42.2,2038,637,1401,223,48459.0,102,1041,3524,339,0,69,131,599,0.832703213610586,0.08010396975425331,0.0,0.016304347826086956,0.030954631379962193,0.1415406427221172,0.3125613346418057,0.6874386653581943
1400000US36055013402,"Census Tract 134.02, Monroe County, New York",3565,47.8,93.6,62.8,1611,995,616,177,65875.0,11,1071,3273,191,6,0,52,129,0.9180925666199159,0.05357643758765778,0.0016830294530154279,0.0,0.014586255259467041,0.0361851332398317,0.6176288019863438,0.3823711980136561
1400000US36055013503,"Census Tract 135.03, Monroe County, New York",5261,46.2,100.7,74.0,2047,2026,21,44,94775.0,0,1704,4973,55,0,200,0,48,0.9452575555977951,0.01045428625736552,0.0,0.038015586390420075,0.0,0.009123740733700817,0.9897410845139228,0.010258915486077186
1400000US36055013505,"Census Tract 135.05, Monroe County, New York",4114,37.4,86.9,61.2,1762,1016,746,174,54125.0,17,1052,3458,250,0,0,205,515,0.8405444822557122,0.060768108896451144,0.0,0.0,0.049829849295089934,0.12518230432668936,0.5766174801362088,0.42338251986379116
1400000US36055013506,"Census Tract 135.06, Monroe County, New York",8442,46.5,88.8,64.9,3434,2375,1059,339,74020.0,172,2497,7284,619,29,360,5,320,0.8628287135749823,0.07332385690594646,0.003435204927742241,0.042643923240938165,0.0005922767116796967,0.03790570954750059,0.6916132789749563,0.30838672102504366
1400000US36055013507,"Census Tract 135.07, Monroe County, New York",5592,47.1,92.2,66.1,2155,1823,332,174,82672.0,0,1688,4891,369,9,292,0,78,0.8746423462088698,0.06598712446351931,0.001609442060085837,0.05221745350500715,0.0,0.013948497854077254,0.8459396751740139,0.15406032482598608
1400000US36055013508,"Census Tract 135.08, Monroe County, New York",3998,43.0,101.1,76.4,1427,1391,36,35,84509.0,0,1117,3601,256,34,70,0,118,0.9007003501750875,0.064032016008004,0.008504252126063032,0.017508754377188594,0.0,0.029514757378689346,0.9747722494744219,0.025227750525578137
1400000US36055013601,"Census Tract 136.01, Monroe County, New York",4983,41.2,81.1,54.7,2019,1523,496,211,56840.0,55,1385,4223,502,17,132,16,582,0.8474814368854104,0.10074252458358418,0.0034115994380895043,0.026490066225165563,0.0032109171182018864,0.11679711017459361,0.7543338286280337,0.2456661713719663
1400000US36055013603,"Census Tract 136.03, Monroe County, New York",5690,49.5,101.1,75.0,2212,2011,201,48,76939.0,16,1604,5199,149,0,48,224,350,0.9137082601054481,0.026186291739894552,0.0,0.00843585237258348,0.03936731107205624,0.061511423550087874,0.909132007233273,0.09086799276672694
1400000US36055013604,"Census Tract 136.04, Monroe County, New York",5199,40.6,93.8,59.4,2095,1387,708,322,59246.0,252,1454,4083,897,0,79,0,335,0.7853433352567801,0.172533179457588,0.0,0.015195229851894596,0.0,0.06443546835929986,0.6620525059665872,0.3379474940334129
1400000US36055013701,"Census Tract 137.01, Monroe County, New York",2307,43.4,102.2,58.0,1008,730,278,123,53239.0,116,599,2152,79,14,9,13,304,0.9328131772865192,0.03424360641525791,0.006068487212830516,0.0039011703511053317,0.005635023840485479,0.1317728651928912,0.7242063492063492,0.2757936507936508
1400000US36055013702,"Census Tract 137.02, Monroe County, New York",3657,42.6,85.7,76.3,1529,1162,367,123,48323.0,84,926,3350,107,0,2,45,108,0.9160514082581351,0.029258955427946404,0.0,0.0005468963631391851,0.012305168170631665,0.029532403609515995,0.7599738391105297,0.24002616088947024
1400000US36055013800,"Census Tract 138, Monroe County, New York",6030,35.7,94.5,62.2,2403,1848,555,273,50941.0,61,1660,4927,552,8,0,150,522,0.8170812603648424,0.09154228855721393,0.0013266998341625207,0.0,0.024875621890547265,0.08656716417910448,0.7690387016229713,0.23096129837702872
1400000US36055013901,"Census Tract 139.01, Monroe County, New York",3981,46.3,91.9,77.1,1816,1283,533,102,45357.0,56,967,3176,234,43,442,22,171,0.7977895001255966,0.0587792012057272,0.010801306204471239,0.1110273800552625,0.00552624968600854,0.04295403165033911,0.7064977973568282,0.2935022026431718
1400000US36055013902,"Census Tract 139.02, Monroe County, New York",4134,35.9,113.2,51.9,2048,773,1275,297,36911.0,210,866,3011,795,5,27,259,697,0.7283502660861152,0.19230769230769232,0.0012094823415578133,0.006531204644412192,0.06265118529269473,0.16860183841315918,0.37744140625,0.62255859375
1400000US36055014001,"Census Tract 140.01, Monroe County, New York",4598,53.5,80.1,105.0,2075,1476,599,90,53263.0,17,1198,3748,422,0,279,81,127,0.815137016093954,0.09177903436276642,0.0,0.0606785558938669,0.0176163549369291,0.027620704654197477,0.7113253012048193,0.2886746987951807
1400000US36055014003,"Census Tract 140.03, Monroe County, New York",4664,46.6,96.7,64.8,2110,1376,734,101,55469.0,24,1172,3818,273,0,182,79,432,0.8186106346483705,0.05853344768439108,0.0,0.03902229845626072,0.016938250428816467,0.09262435677530018,0.6521327014218009,0.34786729857819904
1400000US36055014004,"Census Tract 140.04, Monroe County, New York",3979,38.6,96.9,59.8,1735,929,806,187,53177.0,75,961,3414,344,0,68,32,191,0.8580045237496858,0.08645388288514702,0.0,0.017089721035436038,0.008042221663734606,0.04800201055541593,0.5354466858789625,0.46455331412103745
1400000US36055014102,"Census Tract 141.02, Monroe County, New York",3766,46.9,86.8,92.8,1482,1175,307,132,61029.0,74,963,3035,577,0,104,9,111,0.805894848645778,0.1532129580456718,0.0,0.027615507169410514,0.002389803505045141,0.02947424322889007,0.7928475033738192,0.20715249662618085
1400000US36055014103,"Census Tract 141.03, Monroe County, New York",4356,45.6,97.5,65.1,1783,1512,271,156,68506.0,29,1172,3880,185,0,79,10,192,0.8907254361799817,0.04247015610651974,0.0,0.018135904499540865,0.002295684113865932,0.0440771349862259,0.8480089736399327,0.1519910263600673
1400000US36055014104,"Census Tract 141.04, Monroe County, New York",3649,48.0,102.7,79.8,1511,940,571,134,54639.0,75,757,3291,42,5,82,22,117,0.9018909290216498,0.011510002740476843,0.0013702384214853384,0.02247191011235955,0.006029049054535489,0.03206357906275692,0.6221045665122436,0.37789543348775645
1400000US36055014202,"Census Tract 142.02, Monroe County, New York",6717,43.6,87.1,71.1,2791,2078,713,164,59906.0,29,1733,5764,518,0,228,41,354,0.858121185052851,0.07711776090516599,0.0,0.03394372487717731,0.00610391543843978,0.052702099151406875,0.7445360085990684,0.25546399140093157
1400000US36055014203,"Census Tract 142.03, Monroe County, New York",6612,40.4,99.3,63.5,2938,1902,1036,102,51250.0,10,1785,4883,714,120,513,100,472,0.7385057471264368,0.10798548094373865,0.018148820326678767,0.07758620689655173,0.015124016938898971,0.07138535995160314,0.6473791695030633,0.3526208304969367
1400000US36055014204,"Census Tract 142.04, Monroe County, New York",2561,43.6,99.8,69.3,934,739,195,36,71200.0,0,747,2010,318,0,176,49,164,0.7848496680983991,0.12417024599765716,0.0,0.06872315501757126,0.019133151112846546,0.0640374853572823,0.791220556745182,0.20877944325481798
