"GEO_ID","NAME","H002001","H002002","H002003","H002004","H002005","H002006"
"id","Geographic Area Name","Total","Total!!Urban","Total!!Urban!!Inside urbanized areas","Total!!Urban!!Inside urban clusters","Total!!Rural","Total!!Not defined for this file"
"1400000US36081038100","Census Tract 381, Queens County, New York","1886","1886","1886","0","0","0"
"1400000US36055001300","Census Tract 13, Monroe County, New York","642","642","642","0","0","0"
"1400000US36103110300","Census Tract 1103, Suffolk County, New York","2091","2091","2091","0","0","0"
"1400000US36005020100","Census Tract 201, Bronx County, New York","1326","1326","1326","0","0","0"
"1400000US36061017500","Census Tract 175, New York County, New York","5798","5798","5798","0","0","0"
"1400000US36001013802","Census Tract 138.02, Albany County, New York","1618","1618","1618","0","0","0"
"1400000US36063024201","Census Tract 242.01, Niagara County, New York","2782","1357","0","1357","1425","0"
"1400000US36047079000","Census Tract 790, Kings County, New York","1942","1942","1942","0","0","0"
"1400000US36049950400","Census Tract 9504, Lewis County, New York","1817","0","0","0","1817","0"
"1400000US36103146614","Census Tract 1466.14, Suffolk County, New York","2118","2118","2118","0","0","0"
"1400000US36081095400","Census Tract 954, Queens County, New York","1919","1919","1919","0","0","0"
"1400000US36037951100","Census Tract 9511, Genesee County, New York","2340","142","0","142","2198","0"
"1400000US36047022000","Census Tract 220, Kings County, New York","1419","1419","1419","0","0","0"
"1400000US36071014800","Census Tract 148, Orange County, New York","3157","2962","2962","0","195","0"
"1400000US36061013000","Census Tract 130, New York County, New York","2706","2706","2706","0","0","0"
"1400000US36081006501","Census Tract 65.01, Queens County, New York","1992","1992","1992","0","0","0"
"1400000US36029015900","Census Tract 159, Erie County, New York","1841","1652","0","1652","189","0"
"1400000US36059412900","Census Tract 4129, Nassau County, New York","1820","1820","1820","0","0","0"
"1400000US36059519500","Census Tract 5195, Nassau County, New York","1956","1956","1956","0","0","0"
"1400000US36047027300","Census Tract 273, Kings County, New York","1368","1368","1368","0","0","0"
"1400000US36029015700","Census Tract 157, Erie County, New York","1508","0","0","0","1508","0"
"1400000US36007013000","Census Tract 130, Broome County, New York","1910","1839","1839","0","71","0"
"1400000US36059408800","Census Tract 4088, Nassau County, New York","2287","2287","2287","0","0","0"
"1400000US36073990000","Census Tract 9900, Orleans County, New York","0","0","0","0","0","0"
"1400000US36083052301","Census Tract 523.01, Rensselaer County, New York","1610","1231","1231","0","379","0"
"1400000US36029010805","Census Tract 108.05, Erie County, New York","2178","2178","2178","0","0","0"
"1400000US36081099701","Census Tract 997.01, Queens County, New York","1284","1284","1284","0","0","0"
"1400000US36061024302","Census Tract 243.02, New York County, New York","2598","2598","2598","0","0","0"
"1400000US36055007700","Census Tract 77, Monroe County, New York","1466","1466","1466","0","0","0"
"1400000US36047116600","Census Tract 1166, Kings County, New York","995","995","995","0","0","0"
"1400000US36007000100","Census Tract 1, Broome County, New York","1606","1606","1606","0","0","0"
"1400000US36059408500","Census Tract 4085, Nassau County, New York","2114","2114","2114","0","0","0"
"1400000US36059303700","Census Tract 3037, Nassau County, New York","2754","2754","2754","0","0","0"
"1400000US36055013603","Census Tract 136.03, Monroe County, New York","2039","2039","2039","0","0","0"
"1400000US36077590100","Census Tract 5901, Otsego County, New York","2743","0","0","0","2743","0"
"1400000US36001013703","Census Tract 137.03, Albany County, New York","628","628","628","0","0","0"
"1400000US36059405301","Census Tract 4053.01, Nassau County, New York","1215","1215","1215","0","0","0"
"1400000US36027220300","Census Tract 2203, Dutchess County, New York","1872","1872","1872","0","0","0"
"1400000US36045060803","Census Tract 608.03, Jefferson County, New York","1729","1729","1729","0","0","0"
"1400000US36059407203","Census Tract 4072.03, Nassau County, New York","966","966","966","0","0","0"
"1400000US36047009200","Census Tract 92, Kings County, New York","1643","1643","1643","0","0","0"
"1400000US36117020800","Census Tract 208, Wayne County, New York","1841","73","0","73","1768","0"
"1400000US36005013500","Census Tract 135, Bronx County, New York","1323","1323","1323","0","0","0"
"1400000US36025970800","Census Tract 9708, Delaware County, New York","1869","731","0","731","1138","0"
"1400000US36061025700","Census Tract 257, New York County, New York","1800","1800","1800","0","0","0"
"1400000US36085027302","Census Tract 273.02, Richmond County, New York","1310","1310","1310","0","0","0"
"1400000US36047081000","Census Tract 810, Kings County, New York","960","960","960","0","0","0"
"1400000US36061015300","Census Tract 153, New York County, New York","6146","6146","6146","0","0","0"
"1400000US36081026300","Census Tract 263, Queens County, New York","2198","2198","2198","0","0","0"
"1400000US36047055100","Census Tract 551, Kings County, New York","2125","2125","2125","0","0","0"
"1400000US36081039800","Census Tract 398, Queens County, New York","496","496","496","0","0","0"
"1400000US36103134704","Census Tract 1347.04, Suffolk County, New York","964","964","964","0","0","0"
"1400000US36047114201","Census Tract 1142.01, Kings County, New York","557","557","557","0","0","0"
"1400000US36087010902","Census Tract 109.02, Rockland County, New York","1521","1521","1521","0","0","0"
"1400000US36067010400","Census Tract 104, Onondaga County, New York","1542","937","937","0","605","0"
"1400000US36059414900","Census Tract 4149, Nassau County, New York","2449","2449","2449","0","0","0"
"1400000US36061006600","Census Tract 66, New York County, New York","6966","6966","6966","0","0","0"
"1400000US36047017500","Census Tract 175, Kings County, New York","2","2","2","0","0","0"
"1400000US36047006200","Census Tract 62, Kings County, New York","1332","1332","1332","0","0","0"
"1400000US36027220100","Census Tract 2201, Dutchess County, New York","2292","2292","2292","0","0","0"
"1400000US36029015501","Census Tract 155.01, Erie County, New York","909","909","909","0","0","0"
"1400000US36047019000","Census Tract 190, Kings County, New York","1793","1793","1793","0","0","0"
"1400000US36005021900","Census Tract 219, Bronx County, New York","429","429","429","0","0","0"
"1400000US36047014500","Census Tract 145, Kings County, New York","1793","1793","1793","0","0","0"
"1400000US36047003600","Census Tract 36, Kings County, New York","1962","1962","1962","0","0","0"
"1400000US36047123700","Census Tract 1237, Kings County, New York","1392","1392","1392","0","0","0"
"1400000US36103110803","Census Tract 1108.03, Suffolk County, New York","2111","2111","2111","0","0","0"
"1400000US36071014102","Census Tract 141.02, Orange County, New York","1985","1985","1985","0","0","0"
"1400000US36061023700","Census Tract 237, New York County, New York","2767","2767","2767","0","0","0"
"1400000US36115085000","Census Tract 850, Washington County, New York","929","0","0","0","929","0"
"1400000US36063020100","Census Tract 201, Niagara County, New York","1588","1588","1588","0","0","0"
"1400000US36047035200","Census Tract 352, Kings County, New York","524","524","524","0","0","0"
"1400000US36087011301","Census Tract 113.01, Rockland County, New York","2430","2430","2430","0","0","0"
"1400000US36081138502","Census Tract 1385.02, Queens County, New York","0","0","0","0","0","0"
"1400000US36029012902","Census Tract 129.02, Erie County, New York","1707","1707","1707","0","0","0"
"1400000US36101960900","Census Tract 9609, Steuben County, New York","1180","1180","0","1180","0","0"
"1400000US36089490500","Census Tract 4905, St. Lawrence County, New York","1888","0","0","0","1888","0"
"1400000US36059518203","Census Tract 5182.03, Nassau County, New York","1421","1421","1421","0","0","0"
"1400000US36029016100","Census Tract 161, Erie County, New York","33","33","0","33","0","0"
"1400000US36047039500","Census Tract 395, Kings County, New York","1351","1351","1351","0","0","0"
"1400000US36103111002","Census Tract 1110.02, Suffolk County, New York","1602","1602","1602","0","0","0"
"1400000US36101962200","Census Tract 9622, Steuben County, New York","1159","0","0","0","1159","0"
"1400000US36119014000","Census Tract 140, Westchester County, New York","863","863","863","0","0","0"
"1400000US36103135101","Census Tract 1351.01, Suffolk County, New York","1278","1278","1278","0","0","0"
"1400000US36055010800","Census Tract 108, Monroe County, New York","1406","1406","1406","0","0","0"
"1400000US36047042100","Census Tract 421, Kings County, New York","1359","1359","1359","0","0","0"
"1400000US36119012501","Census Tract 125.01, Westchester County, New York","1161","1106","1106","0","55","0"
"1400000US36059519000","Census Tract 5190, Nassau County, New York","2055","2055","2055","0","0","0"
"1400000US36065026300","Census Tract 263, Oneida County, New York","2092","2092","0","2092","0","0"
"1400000US36047118202","Census Tract 1182.02, Kings County, New York","991","991","991","0","0","0"
"1400000US36081059900","Census Tract 599, Queens County, New York","595","595","595","0","0","0"
"1400000US36005042901","Census Tract 429.01, Bronx County, New York","1256","1256","1256","0","0","0"
"1400000US36061002700","Census Tract 27, New York County, New York","677","677","677","0","0","0"
"1400000US36035970300","Census Tract 9703, Fulton County, New York","1975","124","0","124","1851","0"
"1400000US36063023001","Census Tract 230.01, Niagara County, New York","1127","1127","1127","0","0","0"
"1400000US36061000500","Census Tract 5, New York County, New York","112","112","112","0","0","0"
"1400000US36009960200","Census Tract 9602, Cattaraugus County, New York","2358","240","0","240","2118","0"
"1400000US36087010503","Census Tract 105.03, Rockland County, New York","884","766","766","0","118","0"
"1400000US36001014609","Census Tract 146.09, Albany County, New York","2538","2538","2538","0","0","0"
"1400000US36005000100","Census Tract 1, Bronx County, New York","0","0","0","0","0","0"
"1400000US36083051902","Census Tract 519.02, Rensselaer County, New York","1416","818","818","0","598","0"
"1400000US36081115900","Census Tract 1159, Queens County, New York","1466","1466","1466","0","0","0"
"1400000US36103158708","Census Tract 1587.08, Suffolk County, New York","1736","1736","1736","0","0","0"
"1400000US36005023000","Census Tract 230, Bronx County, New York","1071","1071","1071","0","0","0"
"1400000US36065024400","Census Tract 244, Oneida County, New York","1716","0","0","0","1716","0"
"1400000US36021001100","Census Tract 11, Columbia County, New York","2079","1392","0","1392","687","0"
"1400000US36081077902","Census Tract 779.02, Queens County, New York","1801","1801","1801","0","0","0"
"1400000US36103158207","Census Tract 1582.07, Suffolk County, New York","1980","1980","1980","0","0","0"
"1400000US36047006600","Census Tract 66, Kings County, New York","1781","1781","1781","0","0","0"
"1400000US36005028400","Census Tract 284, Bronx County, New York","67","67","67","0","0","0"
"1400000US36047041100","Census Tract 411, Kings County, New York","1296","1296","1296","0","0","0"
"1400000US36087011502","Census Tract 115.02, Rockland County, New York","2055","2055","2055","0","0","0"
"1400000US36091061100","Census Tract 611, Saratoga County, New York","2818","2789","2789","0","29","0"
"1400000US36005025300","Census Tract 253, Bronx County, New York","1989","1989","1989","0","0","0"
"1400000US36117021200","Census Tract 212, Wayne County, New York","2023","1857","0","1857","166","0"
"1400000US36047019500","Census Tract 195, Kings County, New York","1838","1838","1838","0","0","0"
"1400000US36081138501","Census Tract 1385.01, Queens County, New York","1526","1526","1526","0","0","0"
"1400000US36081155101","Census Tract 1551.01, Queens County, New York","1852","1852","1852","0","0","0"
"1400000US36101960100","Census Tract 9601, Steuben County, New York","1238","0","0","0","1238","0"
"1400000US36077590800","Census Tract 5908, Otsego County, New York","2302","1323","0","1323","979","0"
"1400000US36005020400","Census Tract 204, Bronx County, New York","1103","1103","1103","0","0","0"
"1400000US36081084601","Census Tract 846.01, Queens County, New York","937","937","937","0","0","0"
"1400000US36081062600","Census Tract 626, Queens County, New York","860","860","860","0","0","0"
"1400000US36009961600","Census Tract 9616, Cattaraugus County, New York","1852","1852","0","1852","0","0"
"1400000US36081004401","Census Tract 44.01, Queens County, New York","1010","1010","1010","0","0","0"
"1400000US36119002900","Census Tract 29, Westchester County, New York","1769","1769","1769","0","0","0"
"1400000US36065024302","Census Tract 243.02, Oneida County, New York","1489","68","0","68","1421","0"
"1400000US36005046201","Census Tract 462.01, Bronx County, New York","12651","12651","12651","0","0","0"
"1400000US36059410900","Census Tract 4109, Nassau County, New York","2043","2043","2043","0","0","0"
"1400000US36027220700","Census Tract 2207, Dutchess County, New York","1108","1108","1108","0","0","0"
"1400000US36061010200","Census Tract 102, New York County, New York","307","307","307","0","0","0"
"1400000US36061019600","Census Tract 196, New York County, New York","1676","1676","1676","0","0","0"
"1400000US36047033700","Census Tract 337, Kings County, New York","1536","1536","1536","0","0","0"
"1400000US36055001500","Census Tract 15, Monroe County, New York","459","459","459","0","0","0"
"1400000US36055006800","Census Tract 68, Monroe County, New York","1220","1220","1220","0","0","0"
"1400000US36055003802","Census Tract 38.02, Monroe County, New York","0","0","0","0","0","0"
"1400000US36093033200","Census Tract 332, Schenectady County, New York","1620","1620","1620","0","0","0"
"1400000US36067016901","Census Tract 169.01, Onondaga County, New York","1189","0","0","0","1189","0"
"1400000US36027200002","Census Tract 2000.02, Dutchess County, New York","798","0","0","0","798","0"
"1400000US36071011802","Census Tract 118.02, Orange County, New York","917","78","78","0","839","0"
"1400000US36047051001","Census Tract 510.01, Kings County, New York","1405","1405","1405","0","0","0"
"1400000US36059408000","Census Tract 4080, Nassau County, New York","2127","2127","2127","0","0","0"
"1400000US36059303600","Census Tract 3036, Nassau County, New York","3080","3080","3080","0","0","0"
"1400000US36047015000","Census Tract 150, Kings County, New York","823","823","823","0","0","0"
"1400000US36037950800","Census Tract 9508, Genesee County, New York","1250","1250","0","1250","0","0"
"1400000US36005008500","Census Tract 85, Bronx County, New York","1826","1826","1826","0","0","0"
"1400000US36085002001","Census Tract 20.01, Richmond County, New York","1075","1075","1075","0","0","0"
"1400000US36001014501","Census Tract 145.01, Albany County, New York","1029","142","142","0","887","0"
"1400000US36007014302","Census Tract 143.02, Broome County, New York","1332","1332","1332","0","0","0"
"1400000US36059412400","Census Tract 4124, Nassau County, New York","2589","2589","2589","0","0","0"
"1400000US36089491100","Census Tract 4911, St. Lawrence County, New York","57","57","0","57","0","0"
"1400000US36059518204","Census Tract 5182.04, Nassau County, New York","1757","1757","1757","0","0","0"
"1400000US36083052101","Census Tract 521.01, Rensselaer County, New York","1188","0","0","0","1188","0"
"1400000US36023970300","Census Tract 9703, Cortland County, New York","1377","1377","0","1377","0","0"
"1400000US36047051900","Census Tract 519, Kings County, New York","2103","2103","2103","0","0","0"
"1400000US36063020900","Census Tract 209, Niagara County, New York","1473","1473","1473","0","0","0"
"1400000US36059301000","Census Tract 3010, Nassau County, New York","2243","2243","2243","0","0","0"
"1400000US36047024800","Census Tract 248, Kings County, New York","973","973","973","0","0","0"
"1400000US36119006100","Census Tract 61, Westchester County, New York","1594","1594","1594","0","0","0"
"1400000US36001000800","Census Tract 8, Albany County, New York","1302","1302","1302","0","0","0"
"1400000US36047043400","Census Tract 434, Kings County, New York","1392","1392","1392","0","0","0"
"1400000US36007013201","Census Tract 132.01, Broome County, New York","1030","1030","1030","0","0","0"
"1400000US36059414002","Census Tract 4140.02, Nassau County, New York","1222","1222","1222","0","0","0"
"1400000US36119008403","Census Tract 84.03, Westchester County, New York","1447","1447","1447","0","0","0"
"1400000US36055013505","Census Tract 135.05, Monroe County, New York","1741","1741","1741","0","0","0"
"1400000US36047032900","Census Tract 329, Kings County, New York","2301","2301","2301","0","0","0"
"1400000US36005040800","Census Tract 408, Bronx County, New York","1618","1618","1618","0","0","0"
"1400000US36119008602","Census Tract 86.02, Westchester County, New York","1316","978","978","0","338","0"
"1400000US36085014605","Census Tract 146.05, Richmond County, New York","1422","1422","1422","0","0","0"
"1400000US36081074300","Census Tract 743, Queens County, New York","1968","1968","1968","0","0","0"
"1400000US36085009700","Census Tract 97, Richmond County, New York","1443","1443","1443","0","0","0"
"1400000US36059517301","Census Tract 5173.01, Nassau County, New York","1325","1325","1325","0","0","0"
"1400000US36029013001","Census Tract 130.01, Erie County, New York","1441","1441","1441","0","0","0"
"1400000US36029013201","Census Tract 132.01, Erie County, New York","2515","2099","2099","0","416","0"
"1400000US36081069701","Census Tract 697.01, Queens County, New York","1742","1742","1742","0","0","0"
"1400000US36085007400","Census Tract 74, Richmond County, New York","1785","1785","1785","0","0","0"
"1400000US36047042000","Census Tract 420, Kings County, New York","626","626","626","0","0","0"
"1400000US36089492100","Census Tract 4921, St. Lawrence County, New York","1459","649","0","649","810","0"
"1400000US36055005700","Census Tract 57, Monroe County, New York","794","794","794","0","0","0"
"1400000US36013037600","Census Tract 376, Chautauqua County, New York","1227","0","0","0","1227","0"
"1400000US36081006502","Census Tract 65.02, Queens County, New York","1952","1952","1952","0","0","0"
"1400000US36081129102","Census Tract 1291.02, Queens County, New York","1274","1274","1274","0","0","0"
"1400000US36081068200","Census Tract 682, Queens County, New York","390","390","390","0","0","0"
"1400000US36081011000","Census Tract 110, Queens County, New York","883","883","883","0","0","0"
"1400000US36005036902","Census Tract 369.02, Bronx County, New York","762","762","762","0","0","0"
"1400000US36047023200","Census Tract 232, Kings County, New York","1571","1571","1571","0","0","0"
"1400000US36055011705","Census Tract 117.05, Monroe County, New York","2570","2570","2570","0","0","0"
"1400000US36047105804","Census Tract 1058.04, Kings County, New York","3062","3062","3062","0","0","0"
"1400000US36081007100","Census Tract 71, Queens County, New York","1954","1954","1954","0","0","0"
"1400000US36005025100","Census Tract 251, Bronx County, New York","2141","2141","2141","0","0","0"
"1400000US36071011702","Census Tract 117.02, Orange County, New York","1561","0","0","0","1561","0"
"1400000US36055014102","Census Tract 141.02, Monroe County, New York","1587","1587","1587","0","0","0"
"1400000US36119014704","Census Tract 147.04, Westchester County, New York","929","929","929","0","0","0"
"1400000US36081052500","Census Tract 525, Queens County, New York","811","811","811","0","0","0"
"1400000US36061018700","Census Tract 187, New York County, New York","4707","4707","4707","0","0","0"
"1400000US36081048200","Census Tract 482, Queens County, New York","418","418","418","0","0","0"
"1400000US36081124700","Census Tract 1247, Queens County, New York","1205","1205","1205","0","0","0"
"1400000US36055004000","Census Tract 40, Monroe County, New York","561","561","561","0","0","0"
"1400000US36081026400","Census Tract 264, Queens County, New York","792","792","792","0","0","0"
"1400000US36081067700","Census Tract 677, Queens County, New York","710","710","710","0","0","0"
"1400000US36059413700","Census Tract 4137, Nassau County, New York","1808","1808","1808","0","0","0"
"1400000US36119011102","Census Tract 111.02, Westchester County, New York","951","951","951","0","0","0"
"1400000US36111953500","Census Tract 9535, Ulster County, New York","1036","1036","1036","0","0","0"
"1400000US36103134904","Census Tract 1349.04, Suffolk County, New York","2354","2354","2354","0","0","0"
"1400000US36105951100","Census Tract 9511, Sullivan County, New York","1441","26","0","26","1415","0"
"1400000US36047112800","Census Tract 1128, Kings County, New York","1579","1579","1579","0","0","0"
"1400000US36073040400","Census Tract 404, Orleans County, New York","1628","1628","0","1628","0","0"
"1400000US36081068000","Census Tract 680, Queens County, New York","1566","1566","1566","0","0","0"
"1400000US36081114700","Census Tract 1147, Queens County, New York","633","633","633","0","0","0"
"1400000US36029010500","Census Tract 105, Erie County, New York","1117","1117","1117","0","0","0"
"1400000US36061009900","Census Tract 99, New York County, New York","2400","2400","2400","0","0","0"
"1400000US36081074900","Census Tract 749, Queens County, New York","577","577","577","0","0","0"
"1400000US36093033003","Census Tract 330.03, Schenectady County, New York","1766","1766","1766","0","0","0"
"1400000US36079010800","Census Tract 108, Putnam County, New York","1367","638","638","0","729","0"
"1400000US36047041600","Census Tract 416, Kings County, New York","891","891","891","0","0","0"
"1400000US36065026100","Census Tract 261, Oneida County, New York","984","607","607","0","377","0"
"1400000US36027210301","Census Tract 2103.01, Dutchess County, New York","1688","1688","1688","0","0","0"
"1400000US36103158803","Census Tract 1588.03, Suffolk County, New York","2240","2240","2240","0","0","0"
"1400000US36119012900","Census Tract 129, Westchester County, New York","1821","1821","1821","0","0","0"
"1400000US36029008003","Census Tract 80.03, Erie County, New York","2349","2349","2349","0","0","0"
"1400000US36005007000","Census Tract 70, Bronx County, New York","1570","1570","1570","0","0","0"
"1400000US36113070500","Census Tract 705, Warren County, New York","1269","1269","1269","0","0","0"
"1400000US36081046500","Census Tract 465, Queens County, New York","1124","1124","1124","0","0","0"
"1400000US36069051200","Census Tract 512, Ontario County, New York","1457","162","80","82","1295","0"
"1400000US36047052900","Census Tract 529, Kings County, New York","1095","1095","1095","0","0","0"
"1400000US36109001500","Census Tract 15, Tompkins County, New York","2603","1601","1601","0","1002","0"
"1400000US36047016800","Census Tract 168, Kings County, New York","806","806","806","0","0","0"
"1400000US36103158407","Census Tract 1584.07, Suffolk County, New York","2328","2328","2328","0","0","0"
"1400000US36067015201","Census Tract 152.01, Onondaga County, New York","1433","1433","1433","0","0","0"
"1400000US36047117000","Census Tract 1170, Kings County, New York","575","575","575","0","0","0"
"1400000US36063024101","Census Tract 241.01, Niagara County, New York","1571","0","0","0","1571","0"
"1400000US36059300700","Census Tract 3007, Nassau County, New York","3602","3602","3602","0","0","0"
"1400000US36047091600","Census Tract 916, Kings County, New York","1593","1593","1593","0","0","0"
"1400000US36059302501","Census Tract 3025.01, Nassau County, New York","901","901","901","0","0","0"
"1400000US36103145702","Census Tract 1457.02, Suffolk County, New York","1454","1454","1454","0","0","0"
"1400000US36055014103","Census Tract 141.03, Monroe County, New York","1813","1813","1813","0","0","0"
"1400000US36119000202","Census Tract 2.02, Westchester County, New York","1760","1760","1760","0","0","0"
"1400000US36047032500","Census Tract 325, Kings County, New York","2511","2511","2511","0","0","0"
"1400000US36059406701","Census Tract 4067.01, Nassau County, New York","1031","1031","1031","0","0","0"
"1400000US36119014606","Census Tract 146.06, Westchester County, New York","2214","1400","1400","0","814","0"
"1400000US36085011401","Census Tract 114.01, Richmond County, New York","1373","1373","1373","0","0","0"
"1400000US36055011503","Census Tract 115.03, Monroe County, New York","2169","2169","2169","0","0","0"
"1400000US36053030502","Census Tract 305.02, Madison County, New York","1624","146","0","146","1478","0"
"1400000US36119001402","Census Tract 14.02, Westchester County, New York","740","740","740","0","0","0"
"1400000US36059405800","Census Tract 4058, Nassau County, New York","1429","1429","1429","0","0","0"
"1400000US36081000400","Census Tract 4, Queens County, New York","1324","1324","1324","0","0","0"
"1400000US36001014700","Census Tract 147, Albany County, New York","1131","0","0","0","1131","0"
"1400000US36001001400","Census Tract 14, Albany County, New York","2693","2693","2693","0","0","0"
"1400000US36081094500","Census Tract 945, Queens County, New York","1460","1460","1460","0","0","0"
"1400000US36081147900","Census Tract 1479, Queens County, New York","1769","1769","1769","0","0","0"
"1400000US36005042100","Census Tract 421, Bronx County, New York","2390","2390","2390","0","0","0"
"1400000US36047040200","Census Tract 402, Kings County, New York","1045","1045","1045","0","0","0"
"1400000US36123150200","Census Tract 1502, Yates County, New York","2285","1335","0","1335","950","0"
"1400000US36047150200","Census Tract 1502, Kings County, New York","1108","1108","1108","0","0","0"
"1400000US36047048200","Census Tract 482, Kings County, New York","2111","2111","2111","0","0","0"
"1400000US36029010101","Census Tract 101.01, Erie County, New York","2124","2124","2124","0","0","0"
"1400000US36109001800","Census Tract 18, Tompkins County, New York","2237","0","0","0","2237","0"
"1400000US36081091601","Census Tract 916.01, Queens County, New York","2698","2698","2698","0","0","0"
"1400000US36047048900","Census Tract 489, Kings County, New York","1433","1433","1433","0","0","0"
"1400000US36047005602","Census Tract 56.02, Kings County, New York","1004","1004","1004","0","0","0"
"1400000US36047087401","Census Tract 874.01, Kings County, New York","1428","1428","1428","0","0","0"
"1400000US36047030000","Census Tract 300, Kings County, New York","1496","1496","1496","0","0","0"
"1400000US36025970400","Census Tract 9704, Delaware County, New York","2992","1905","0","1905","1087","0"
"1400000US36103111300","Census Tract 1113, Suffolk County, New York","1661","1661","1661","0","0","0"
"1400000US36047054200","Census Tract 542, Kings County, New York","1745","1745","1745","0","0","0"
"1400000US36047024500","Census Tract 245, Kings County, New York","1937","1937","1937","0","0","0"
"1400000US36059406802","Census Tract 4068.02, Nassau County, New York","1484","1484","1484","0","0","0"
"1400000US36047040700","Census Tract 407, Kings County, New York","5","5","5","0","0","0"
"1400000US36081051800","Census Tract 518, Queens County, New York","594","594","594","0","0","0"
"1400000US36081112900","Census Tract 1129, Queens County, New York","943","943","943","0","0","0"
"1400000US36047059402","Census Tract 594.02, Kings County, New York","2319","2319","2319","0","0","0"
"1400000US36061018000","Census Tract 180, New York County, New York","2937","2937","2937","0","0","0"
"1400000US36069051300","Census Tract 513, Ontario County, New York","2183","796","796","0","1387","0"
"1400000US36103123701","Census Tract 1237.01, Suffolk County, New York","1870","1870","1870","0","0","0"
"1400000US36013037300","Census Tract 373, Chautauqua County, New York","2451","1646","0","1646","805","0"
"1400000US36005005200","Census Tract 52, Bronx County, New York","797","797","797","0","0","0"
"1400000US36081150702","Census Tract 1507.02, Queens County, New York","1275","1275","1275","0","0","0"
"1400000US36065980002","Census Tract 9800.02, Oneida County, New York","3","3","3","0","0","0"
"1400000US36023971200","Census Tract 9712, Cortland County, New York","1821","0","0","0","1821","0"
"1400000US36103111602","Census Tract 1116.02, Suffolk County, New York","1186","1186","1186","0","0","0"
"1400000US36029002800","Census Tract 28, Erie County, New York","1387","1387","1387","0","0","0"
"1400000US36095740800","Census Tract 7408, Schoharie County, New York","2679","0","0","0","2679","0"
"1400000US36047003100","Census Tract 31, Kings County, New York","979","979","979","0","0","0"
"1400000US36005027300","Census Tract 273, Bronx County, New York","2670","2670","2670","0","0","0"
"1400000US36047006800","Census Tract 68, Kings County, New York","1999","1999","1999","0","0","0"
"1400000US36119008404","Census Tract 84.04, Westchester County, New York","2133","2133","2133","0","0","0"
"1400000US36055011302","Census Tract 113.02, Monroe County, New York","2149","2149","2149","0","0","0"
"1400000US36055013203","Census Tract 132.03, Monroe County, New York","2205","2205","2205","0","0","0"
"1400000US36009961300","Census Tract 9613, Cattaraugus County, New York","1831","334","0","334","1497","0"
"1400000US36047035100","Census Tract 351, Kings County, New York","1756","1756","1756","0","0","0"
"1400000US36091061401","Census Tract 614.01, Saratoga County, New York","1978","928","928","0","1050","0"
"1400000US36103146605","Census Tract 1466.05, Suffolk County, New York","324","324","324","0","0","0"
"1400000US36005020501","Census Tract 205.01, Bronx County, New York","2688","2688","2688","0","0","0"
"1400000US36067011900","Census Tract 119, Onondaga County, New York","1433","280","280","0","1153","0"
"1400000US36029015401","Census Tract 154.01, Erie County, New York","1114","1114","1114","0","0","0"
"1400000US36027020005","Census Tract 200.05, Dutchess County, New York","1931","1181","1181","0","750","0"
"1400000US36111952700","Census Tract 9527, Ulster County, New York","1441","812","812","0","629","0"
"1400000US36013030300","Census Tract 303, Chautauqua County, New York","1092","1092","0","1092","0","0"
"1400000US36103146800","Census Tract 1468, Suffolk County, New York","2004","2004","2004","0","0","0"
"1400000US36029015800","Census Tract 158, Erie County, New York","1836","21","0","21","1815","0"
"1400000US36059520600","Census Tract 5206, Nassau County, New York","1908","1908","1908","0","0","0"
"1400000US36047064800","Census Tract 648, Kings County, New York","728","728","728","0","0","0"
"1400000US36085019800","Census Tract 198, Richmond County, New York","2352","2352","2352","0","0","0"
"1400000US36055013604","Census Tract 136.04, Monroe County, New York","2071","2071","2071","0","0","0"
"1400000US36047028200","Census Tract 282, Kings County, New York","1330","1330","1330","0","0","0"
"1400000US36103158319","Census Tract 1583.19, Suffolk County, New York","1270","1270","1270","0","0","0"
"1400000US36103146613","Census Tract 1466.13, Suffolk County, New York","1211","1211","1211","0","0","0"
"1400000US36061019300","Census Tract 193, New York County, New York","4324","4324","4324","0","0","0"
"1400000US36113071000","Census Tract 710, Warren County, New York","2126","578","0","578","1548","0"
"1400000US36005029600","Census Tract 296, Bronx County, New York","773","773","773","0","0","0"
"1400000US36103158318","Census Tract 1583.18, Suffolk County, New York","1611","1611","1611","0","0","0"
"1400000US36047034100","Census Tract 341, Kings County, New York","1058","1058","1058","0","0","0"
"1400000US36119013304","Census Tract 133.04, Westchester County, New York","1783","1783","1783","0","0","0"
"1400000US36055011902","Census Tract 119.02, Monroe County, New York","2689","2689","2689","0","0","0"
"1400000US36005028300","Census Tract 283, Bronx County, New York","1357","1357","1357","0","0","0"
"1400000US36103158309","Census Tract 1583.09, Suffolk County, New York","1739","1739","1739","0","0","0"
"1400000US36001014202","Census Tract 142.02, Albany County, New York","2641","2571","2571","0","70","0"
"1400000US36055011501","Census Tract 115.01, Monroe County, New York","2787","2625","2625","0","162","0"
"1400000US36113075000","Census Tract 750, Warren County, New York","2717","0","0","0","2717","0"
"1400000US36079011800","Census Tract 118, Putnam County, New York","3114","2880","2880","0","234","0"
"1400000US36119012000","Census Tract 120, Westchester County, New York","1614","1614","1614","0","0","0"
"1400000US36067013500","Census Tract 135, Onondaga County, New York","2464","2464","2464","0","0","0"
